;;;;GOINFRA - Agància Goiana de Infraestrutura e Transportes;;;;;;;;;;;30/06/2023 - 10:04;;
;;;;;;;;;;;;;;;;;
;;;;Relat¢rio de Composiá∆o do Serviáo;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 020100 - DEMOLIÄ«O MANUAL - COBERTURA TELHA METµLICA COM TRANSPORTE ATê CAÄAMBA E CARGA;;;;;;;;;;;;;;Unidade: m2    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,2500;;;5,58;
(B) Total: ;;;;;;;;;;;;;;9,35;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H689 ;;;FITA VEDAROSCA 18 MM;;;;;;;m     ;0,45;;0,6300;;;0,28;
H309 ;;;"LUVA SOLDAVEL COM ROSCA 40 X 1.1/4""";;;;;;;un    ;13,69;;1,0000;;;13,69;
(C) Total: ;;;;;;;;;;;;;;13,97;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;23,32;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;23,32;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
"Serviáo: 081134 - LUVA SOLDAVEL C/ROSCA DIAMETRO 50 X 1.1/2""";;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,2500;;;5,58;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,2500;;;3,77;
(B) Total: ;;;;;;;;;;;;;;9,35;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H306 ;;;"LUVA SOLDµVEL COM ROSCA 50 X 1.1/2""";;;;;;;un    ;30,96;;1,0000;;;30,96;
H689 ;;;FITA VEDAROSCA 18 MM;;;;;;;m     ;0,45;;0,7900;;;0,36;
(C) Total: ;;;;;;;;;;;;;;31,32;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;40,67;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;40,67;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
"Serviáo: 081144 - LUVA DE REDUÄ«O SOLDAVEL COM BUCHA DE LATAO 20 X 1/2"" (AZUL)";;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,1500;;;2,26;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,1500;;;3,35;
(B) Total: ;;;;;;;;;;;;;;5,61;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H689 ;;;FITA VEDAROSCA 18 MM;;;;;;;m     ;0,45;;0,3100;;;0,14;
H267 ;;;"LUVA DE REDUÄ«O SOLDAVEL COM BUCHA DE LATAO 20 X 1/2""";;;;;;;un    ;4,89;;1,0000;;;4,89;
(C) Total: ;;;;;;;;;;;;;;5,03;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;10,64;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;10,64;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
"Serviáo: 081145 - LUVA DE REDUÄ«O SOLDµVEL COM BUCHA LATAO 25X1/2""";;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,1500;;;3,35;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,1500;;;2,26;
(B) Total: ;;;;;;;;;;;;;;5,61;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H303 ;;;"LUVA DE REDUÄ«O SOLDµVEL COM BUCHA LATAO 25X1/2""";;;;;;;un    ;5,71;;1,0000;;;5,71;
(C) Total: ;;;;;;;;;;;;;;5,71;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;11,32;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;11,32;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
"Serviáo: 081146 - LUVA DE REDUÄ«O SOLDAVEL COM BUCHA DE LATAO 25 X 3/4"" (AZUL)";;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,1500;;;2,26;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,1500;;;3,35;
(B) Total: ;;;;;;;;;;;;;;5,61;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H182 ;;;"LUVA DE REDUÄ«O SOLDAVEL COM BUCHA DE LATAO 25 X 3/4""";;;;;;;un    ;6,52;;1,0000;;;6,52;
H689 ;;;FITA VEDAROSCA 18 MM;;;;;;;m     ;0,45;;0,3900;;;0,18;
(C) Total: ;;;;;;;;;;;;;;6,70;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;12,31;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;12,31;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 081161 - BUCHA DE REDUÄ«O SOLDAVEL CURTA 25 X 20 MM;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,0900;;;2,01;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,0900;;;1,36;
(B) Total: ;;;;;;;;;;;;;;3,37;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H122 ;;;BUCHA DE REDUÄ«O SOLDAVEL CURTA 25 X 20 MM;;;;;;;un    ;0,49;;1,0000;;;0,49;
(C) Total: ;;;;;;;;;;;;;;0,49;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;3,86;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;3,86;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 081162 - BUCHA DE REDUCAO SOLDµVEL CURTA 32 X 25 MM;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,0900;;;1,36;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,0900;;;2,01;
(B) Total: ;;;;;;;;;;;;;;3,37;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H134 ;;;BUCHA DE REDUÄ«O SOLDAVEL CURTA 32 X 25 MM;;;;;;;un    ;1,02;;1,0000;;;1,02;
(C) Total: ;;;;;;;;;;;;;;1,02;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;4,39;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;4,39;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 081163 - BUCHA DE REDUÄ«O SOLDAVEL CURTA 40 X 32 MM;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,1400;;;3,12;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,1400;;;2,11;
(B) Total: ;;;;;;;;;;;;;;5,23;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H128 ;;;BUCHA DE REDUÄ«O SOLDAVEL CURTA DIAM. 40 X 32 MM;;;;;;;un    ;1,97;;1,0000;;;1,97;
(C) Total: ;;;;;;;;;;;;;;1,97;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;7,20;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;7,20;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 081164 - BUCHA DE REDUCAO SOLDAVEL CURTO 50 X 40 mm;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,1700;;;2,56;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,1700;;;3,79;
(B) Total: ;;;;;;;;;;;;;;6,35;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H123 ;;;BUCHA DE REDUÄ«O SOLDAVEL CURTA DIAM. 50 X 40 MM;;;;;;;un    ;3,81;;1,0000;;;3,81;
(C) Total: ;;;;;;;;;;;;;;3,81;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;10,16;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;10,16;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 081165 - BUCHA DE REDUCAO SOLDµVEL CURTA 60 X 50 mm;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,1800;;;4,01;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,1800;;;2,71;
(B) Total: ;;;;;;;;;;;;;;6,72;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H124 ;;;BUCHA DE REDUÄ«O SOLDAVEL CURTA DIAM. 60 X 50 MM;;;;;;;un    ;6,22;;1,0000;;;6,22;
(C) Total: ;;;;;;;;;;;;;;6,22;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;12,94;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;12,94;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 081166 - BUCHA DE REDUCAO SOLDAVEL CURTA 75 X 60 mm;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,1850;;;2,79;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,1850;;;4,13;
(B) Total: ;;;;;;;;;;;;;;6,92;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H125 ;;;BUCHA DE REDUÄ«O SOLDAVEL CURTA DIAM. 75 X 60 MM;;;;;;;un    ;16,54;;1,0000;;;16,54;
(C) Total: ;;;;;;;;;;;;;;16,54;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;23,46;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;23,46;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 081167 - BUCHA DE REDUCAO SOLDAVEL CURTA 85 X 75 mm;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,1850;;;4,13;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,1850;;;2,79;
(B) Total: ;;;;;;;;;;;;;;6,92;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H126 ;;;BUCHA DE REDUÄ«O SOLDAVEL CURTA DIAM. 85 X 75 MM;;;;;;;un    ;16,43;;1,0000;;;16,43;
(C) Total: ;;;;;;;;;;;;;;16,43;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;23,35;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;23,35;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 081168 - BUCHA DE REDUCAO SOLDAVEL CURTA 110 X 85 mm;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,2300;;;3,46;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,2300;;;5,13;
(B) Total: ;;;;;;;;;;;;;;8,59;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H127 ;;;BUCHA DE REDUÄ«O SOLDAVEL CURTA DIAMETRO 110 X 85 MM;;;;;;;un    ;64,55;;1,0000;;;64,55;
(C) Total: ;;;;;;;;;;;;;;64,55;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;73,14;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;73,14;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 081175 - BUCHA DE REDUÄ«O SOLDAVEL LONGA 32 X 20 MM;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,0900;;;2,01;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,0900;;;1,36;
(B) Total: ;;;;;;;;;;;;;;3,37;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H120 ;;;BUCHA DE REDUÄ«O SOLDAVEL LONGA 32 X 20 MM;;;;;;;un    ;2,71;;1,0000;;;2,71;
(C) Total: ;;;;;;;;;;;;;;2,71;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;6,08;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;6,08;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 081176 - BUCHA DE REDUCAO SOLDµVEL LONGA 40 X 20 MM;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,1400;;;2,11;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,1400;;;3,12;
(B) Total: ;;;;;;;;;;;;;;5,23;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H121 ;;;BUCHA DE REDUÄ«O SOLDAVEL LONGA 40 X 20 MM;;;;;;;un    ;3,83;;1,0000;;;3,83;
(C) Total: ;;;;;;;;;;;;;;3,83;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;9,06;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;9,06;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 081177 - BUCHA DE REDUÄ«O SOLDAVEL LONGA 40 X 25 MM;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,1400;;;3,12;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,1400;;;2,11;
(B) Total: ;;;;;;;;;;;;;;5,23;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H130 ;;;BUCHA DE REDUÄ«O SOLDAVEL LONGA 40 X 25 MM;;;;;;;un    ;3,76;;1,0000;;;3,76;
(C) Total: ;;;;;;;;;;;;;;3,76;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;8,99;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;8,99;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 081178 - BUCHA DE REDUCAO SOLDµVEL LONGA 50 X 20 mm;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,1400;;;2,11;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,1400;;;3,12;
(B) Total: ;;;;;;;;;;;;;;5,23;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H133 ;;;BUCHA DE REDUÄ«O SOLDAVEL LONGA 50 X 20 MM;;;;;;;un    ;4,27;;1,0000;;;4,27;
(C) Total: ;;;;;;;;;;;;;;4,27;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;9,50;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;9,50;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 081179 - BUCHA DE REDUCAO SOLDAVEL LONGA 50 X 25 mm;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,1400;;;3,12;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,1400;;;2,11;
(B) Total: ;;;;;;;;;;;;;;5,23;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H129 ;;;BUCHA DE REDUÄ«O SOLDAVEL LONGA 50 X 25 MM;;;;;;;un    ;4,45;;1,0000;;;4,45;
(C) Total: ;;;;;;;;;;;;;;4,45;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;9,68;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;9,68;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 081180 - BUCHA DE REDUCAO SOLDAVEL LONGA 50 X 32 mm;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,1400;;;2,11;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,1400;;;3,12;
(B) Total: ;;;;;;;;;;;;;;5,23;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H118 ;;;BUCHA DE REDUÄ«O SOLDAVEL LONGA 50 X 32 MM;;;;;;;un    ;6,09;;1,0000;;;6,09;
(C) Total: ;;;;;;;;;;;;;;6,09;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;11,32;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;11,32;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 081181 - BUCHA DE REDUCAO SOLDAVEL LONGA 60 X 25 mm;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,1400;;;3,12;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,1400;;;2,11;
(B) Total: ;;;;;;;;;;;;;;5,23;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H119 ;;;BUCHA DE REDUÄ«O SOLDAVEL LONGA 60 X 25 MM;;;;;;;un    ;8,88;;1,0000;;;8,88;
(C) Total: ;;;;;;;;;;;;;;8,88;;;
;;;;;;;;;;;;;;;;;
